<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SET100,20150608,16:15:00,2203.27,2203.56,2203.27,2203.56,3348000
SET100,20150608,16:16:00,2203.35,2203.68,2202.73,2203.24,2288000
SET100,20150608,16:17:00,2203.66,2207.64,2203.13,2207.64,10118000
SET100,20150608,16:18:00,2205.91,2206.77,2205.33,2206.77,22403000
SET100,20150608,16:19:00,2207.78,2208.04,2206.84,2207.29,10827000
SET100,20150608,16:20:00,2207.50,2207.50,2207.23,2207.23,1896000
SET100,20150608,16:21:00,2206.84,2207.97,2206.81,2206.81,8581000
SET100,20150608,16:22:00,2207.74,2207.77,2206.61,2206.61,11801000
SET100,20150608,16:23:00,2207.15,2207.48,2205.97,2205.97,5455000
SET100,20150608,16:24:00,2207.31,2208.59,2207.31,2208.59,17779000
SET100,20150608,16:25:00,2207.36,2209.29,2207.36,2209.29,7109000
SET100,20150608,16:26:00,2209.42,2210.73,2209.33,2210.73,8655000
SET100,20150608,16:27:00,2210.60,2210.97,2210.24,2210.24,1616000
SET100,20150608,16:28:00,2209.24,2209.70,2208.91,2209.69,7160000
SET100,20150608,16:29:00,2210.16,2210.16,2207.53,2207.53,4277000
SET100,20150608,16:30:00,2208.21,2208.21,2205.96,2206.75,12361000
SET100,20150608,16:31:00,2207.25,2207.25,2207.25,2207.25,3220000
SET100,20150608,16:32:00,2207.25,2207.25,2207.25,2207.25,0
SET100,20150608,16:33:00,2207.25,2207.25,2207.25,2207.25,0
SET100,20150608,16:34:00,2207.25,2207.25,2207.25,2207.25,415000
SET100,20150608,16:35:00,2207.25,2207.25,2207.25,2207.25,0
SET100,20150608,16:36:00,2207.25,2207.25,2207.25,2207.25,0
SET100,20150608,16:37:00,2210.32,2210.32,2210.32,2210.32,139190000
SET100,20150608,16:38:00,2210.32,2210.32,2210.32,2210.32,942000
SET100,20150608,16:39:00,2210.32,2210.32,2210.32,2210.32,1642000
SET100,20150608,16:40:00,2210.32,2210.32,2210.32,2210.32,88000
SET100,20150609,09:58:00,2203.99,2203.99,2203.99,2203.99,17393000
SET100,20150609,09:59:00,2204.41,2204.57,2203.79,2203.79,30833000
SET100,20150609,10:00:00,2203.95,2204.62,2203.93,2203.93,6401000
SET100,20150609,10:01:00,2203.55,2203.99,2203.39,2203.99,2273000
SET100,20150609,10:02:00,2203.75,2204.45,2202.19,2204.45,2132000
SET100,20150609,10:03:00,2203.67,2203.67,2202.29,2202.29,3944000
SET100,20150609,10:04:00,2201.56,2203.46,2201.56,2202.62,4524000
SET100,20150609,10:05:00,2202.40,2203.59,2202.40,2202.61,8945000
SET100,20150609,10:06:00,2201.87,2201.87,2199.99,2201.08,5003000
SET100,20150609,10:07:00,2200.51,2200.51,2199.36,2199.36,15487000
SET100,20150609,10:08:00,2198.86,2199.62,2198.86,2199.62,17745000
SET100,20150609,10:09:00,2199.52,2200.44,2199.20,2200.44,8099000
SET100,20150609,10:10:00,2199.81,2199.96,2198.44,2199.64,9298000
SET100,20150609,10:11:00,2199.75,2199.95,2199.17,2199.95,5120000
SET100,20150609,10:12:00,2199.65,2200.21,2199.35,2200.21,2576000
SET100,20150609,10:13:00,2200.17,2200.40,2199.00,2199.00,2482000
SET100,20150609,10:14:00,2199.82,2199.99,2199.27,2199.27,6346000
SET100,20150609,10:15:00,2198.49,2198.49,2197.31,2197.55,11848000
SET100,20150609,10:16:00,2196.60,2197.17,2193.59,2193.59,14176000
SET100,20150609,10:17:00,2193.52,2193.66,2192.66,2193.34,10644000
SET100,20150609,10:18:00,2192.66,2192.66,2191.21,2191.21,26164000
SET100,20150609,10:19:00,2191.62,2192.05,2191.34,2192.05,14313000
SET100,20150609,10:20:00,2192.18,2192.18,2191.49,2191.50,9453000
SET100,20150609,10:21:00,2190.99,2192.05,2190.75,2192.05,7228000
SET100,20150609,10:22:00,2191.75,2192.89,2190.63,2190.63,15169000
SET100,20150609,10:23:00,2193.61,2193.67,2192.25,2193.36,5466000
SET100,20150609,10:24:00,2193.30,2194.01,2193.29,2193.49,7995000
SET100,20150609,10:25:00,2192.70,2193.35,2192.60,2193.35,2866000
SET100,20150609,10:26:00,2193.16,2194.49,2193.16,2193.59,1734000
SET100,20150609,10:27:00,2194.95,2194.95,2193.58,2193.58,2902000
SET100,20150609,10:28:00,2194.55,2194.55,2192.94,2193.90,2988000
SET100,20150609,10:29:00,2194.26,2194.26,2193.55,2194.25,2106000
SET100,20150609,10:30:00,2194.73,2195.14,2193.56,2193.56,14599000
SET100,20150609,10:31:00,2192.57,2195.97,2192.57,2195.97,2775000
SET100,20150609,10:32:00,2196.04,2196.04,2194.26,2196.00,16733000
SET100,20150609,10:33:00,2196.35,2196.35,2194.89,2195.42,6504000
SET100,20150609,10:34:00,2197.16,2197.16,2196.74,2197.14,7414000
SET100,20150609,10:35:00,2197.74,2197.74,2196.22,2197.05,4888000
SET100,20150609,10:36:00,2198.35,2198.35,2196.64,2197.99,9255000
SET100,20150609,10:37:00,2198.31,2198.31,2197.57,2197.57,6178000
SET100,20150609,10:38:00,2197.72,2197.81,2196.81,2197.81,13115000
SET100,20150609,10:39:00,2198.83,2198.84,2198.11,2198.43,2939000
SET100,20150609,10:40:00,2198.13,2198.37,2197.83,2197.83,4730000
SET100,20150609,10:41:00,2197.35,2198.44,2196.98,2196.98,3479000
SET100,20150609,10:42:00,2197.03,2197.03,2195.88,2196.05,4297000
SET100,20150609,10:43:00,2195.97,2195.97,2193.27,2193.27,2987000
SET100,20150609,10:44:00,2194.45,2194.45,2193.55,2194.05,1646000
SET100,20150609,10:45:00,2194.63,2195.08,2194.03,2195.03,7668000
SET100,20150609,10:46:00,2194.66,2194.66,2192.72,2193.27,2282000
SET100,20150609,10:47:00,2193.23,2194.97,2193.23,2194.32,3947000
SET100,20150609,10:48:00,2193.08,2194.18,2193.08,2193.75,3142000
SET100,20150609,10:49:00,2194.27,2194.27,2193.78,2193.99,2533000
SET100,20150609,10:50:00,2195.11,2195.67,2194.12,2195.67,3410000
SET100,20150609,10:51:00,2195.33,2195.55,2194.57,2195.55,7048000
SET100,20150609,10:52:00,2194.11,2195.89,2194.11,2195.58,4253000
SET100,20150609,10:53:00,2195.10,2195.70,2194.63,2195.30,4102000
SET100,20150609,10:54:00,2196.08,2196.28,2195.98,2196.16,7265000
SET100,20150609,10:55:00,2194.65,2195.58,2194.55,2194.78,3408000
SET100,20150609,10:56:00,2194.65,2195.78,2194.65,2195.78,4052000
SET100,20150609,10:57:00,2196.03,2197.69,2196.03,2197.69,1366000
SET100,20150609,10:58:00,2197.62,2197.62,2196.63,2196.81,6205000
SET100,20150609,10:59:00,2198.02,2198.37,2197.54,2197.67,4361000
SET100,20150609,11:00:00,2196.90,2198.11,2196.90,2197.91,1719000
SET100,20150609,11:01:00,2197.96,2198.89,2197.06,2198.89,4585000
SET100,20150609,11:02:00,2198.86,2200.48,2198.86,2200.48,5342000
SET100,20150609,11:03:00,2201.09,2201.09,2199.98,2200.07,2563000
SET100,20150609,11:04:00,2200.69,2200.94,2200.69,2200.88,4811000
SET100,20150609,11:05:00,2200.39,2202.01,2200.39,2202.01,2196000
SET100,20150609,11:06:00,2201.87,2201.91,2200.01,2200.71,2650000
SET100,20150609,11:07:00,2201.08,2201.08,2199.91,2199.91,1651000
SET100,20150609,11:08:00,2200.02,2200.87,2200.02,2200.31,1208000
SET100,20150609,11:09:00,2200.91,2201.20,2200.08,2200.08,1370000
SET100,20150609,11:10:00,2200.64,2200.64,2199.64,2199.64,2806000
SET100,20150609,11:11:00,2199.60,2200.29,2199.60,2199.90,4500000
SET100,20150609,11:12:00,2200.36,2200.97,2199.01,2199.01,909000
SET100,20150609,11:13:00,2199.18,2200.69,2199.18,2200.69,1349000
SET100,20150609,11:14:00,2200.18,2200.18,2199.34,2199.34,4995000
SET100,20150609,11:15:00,2200.35,2200.35,2198.89,2198.89,1231000
SET100,20150609,11:16:00,2199.77,2200.77,2199.77,2200.07,1214000
SET100,20150609,11:17:00,2199.95,2200.75,2199.76,2199.76,5005000
SET100,20150609,11:18:00,2200.08,2200.08,2199.31,2200.05,814000
SET100,20150609,11:19:00,2199.70,2200.47,2199.21,2200.03,2327000
SET100,20150609,11:20:00,2200.34,2202.17,2200.34,2202.17,1276000
SET100,20150609,11:21:00,2203.07,2203.07,2202.01,2202.11,1926000
SET100,20150609,11:22:00,2201.78,2202.18,2200.66,2200.66,4540000
SET100,20150609,11:23:00,2200.95,2201.11,2200.65,2200.65,1120000
SET100,20150609,11:24:00,2200.76,2202.17,2200.76,2202.17,7733000
SET100,20150609,11:25:00,2201.53,2201.99,2201.53,2201.80,5707000
SET100,20150609,11:26:00,2201.38,2201.61,2201.03,2201.61,2287000
SET100,20150609,11:27:00,2201.79,2202.63,2201.77,2202.63,5501000
SET100,20150609,11:28:00,2202.30,2203.12,2202.30,2203.12,4541000
SET100,20150609,11:29:00,2202.63,2202.63,2201.83,2202.05,6932000
SET100,20150609,11:30:00,2202.71,2202.71,2201.79,2201.79,4209000
SET100,20150609,11:31:00,2202.81,2202.81,2202.22,2202.22,1011000
SET100,20150609,11:32:00,2202.15,2202.76,2202.15,2202.75,2453000
SET100,20150609,11:33:00,2201.68,2202.29,2200.84,2200.84,5010000
SET100,20150609,11:34:00,2199.89,2200.65,2199.89,2200.31,705000
SET100,20150609,11:35:00,2199.85,2199.85,2198.77,2198.77,4325000
SET100,20150609,11:36:00,2197.88,2198.39,2197.88,2197.88,2566000
SET100,20150609,11:37:00,2197.46,2198.53,2197.46,2198.53,2580000
SET100,20150609,11:38:00,2198.57,2198.58,2197.12,2198.58,1498000
SET100,20150609,11:39:00,2198.01,2198.74,2198.01,2198.74,10676000
SET100,20150609,11:40:00,2198.22,2198.75,2197.07,2197.54,780000
SET100,20150609,11:41:00,2198.22,2198.22,2196.00,2197.27,1575000
SET100,20150609,11:42:00,2196.67,2197.04,2196.67,2196.98,3027000
SET100,20150609,11:43:00,2197.17,2197.79,2197.17,2197.40,1530000
SET100,20150609,11:44:00,2198.02,2198.53,2197.87,2198.53,905000
SET100,20150609,11:45:00,2198.20,2198.21,2197.17,2198.21,1050000
SET100,20150609,11:46:00,2198.37,2198.37,2197.30,2197.74,2150000
SET100,20150609,11:47:00,2197.70,2197.70,2197.05,2197.68,886000
SET100,20150609,11:48:00,2197.37,2197.43,2197.19,2197.19,4288000
SET100,20150609,11:49:00,2198.34,2199.68,2198.34,2199.68,761000
SET100,20150609,11:50:00,2199.66,2199.66,2198.41,2198.53,3735000
SET100,20150609,11:51:00,2198.26,2199.11,2197.78,2197.86,1335000
SET100,20150609,11:52:00,2197.81,2198.77,2197.81,2198.58,1721000
SET100,20150609,11:53:00,2196.15,2196.37,2195.69,2196.37,3145000
SET100,20150609,11:54:00,2197.39,2198.62,2197.39,2198.05,3793000
SET100,20150609,11:55:00,2197.80,2197.80,2197.25,2197.51,1200000
SET100,20150609,11:56:00,2196.95,2198.60,2196.95,2198.01,2027000
SET100,20150609,11:57:00,2196.56,2197.73,2196.02,2196.02,1122000
SET100,20150609,11:58:00,2196.59,2196.85,2196.34,2196.85,5408000
SET100,20150609,11:59:00,2197.13,2197.74,2197.13,2197.26,1152000
SET100,20150609,12:00:00,2196.15,2196.99,2195.80,2196.55,4668000
SET100,20150609,12:01:00,2196.06,2197.53,2195.99,2197.53,1893000
SET100,20150609,12:02:00,2197.36,2197.36,2195.95,2196.50,1000000
SET100,20150609,12:03:00,2197.80,2197.81,2195.81,2195.90,1592000
SET100,20150609,12:04:00,2196.02,2196.15,2195.49,2195.49,718000
SET100,20150609,12:05:00,2194.44,2194.85,2194.44,2194.53,732000
SET100,20150609,12:06:00,2194.84,2195.53,2194.84,2195.53,20904000
SET100,20150609,12:07:00,2196.64,2196.64,2194.51,2194.51,988000
SET100,20150609,12:08:00,2195.16,2195.32,2194.57,2195.23,2791000
SET100,20150609,12:09:00,2195.94,2195.94,2195.18,2195.94,3827000
SET100,20150609,12:10:00,2196.37,2197.06,2195.44,2195.44,4384000
SET100,20150609,12:11:00,2194.90,2197.57,2194.90,2197.44,927000
SET100,20150609,12:12:00,2197.51,2197.63,2196.09,2197.63,864000
SET100,20150609,12:13:00,2196.36,2196.36,2195.00,2195.72,968000
SET100,20150609,12:14:00,2196.07,2197.32,2196.07,2196.78,5428000
SET100,20150609,12:15:00,2196.66,2196.98,2195.43,2196.98,1272000
SET100,20150609,12:16:00,2196.88,2198.77,2196.88,2198.77,8564000
SET100,20150609,12:17:00,2198.84,2198.84,2197.62,2197.62,904000
SET100,20150609,12:18:00,2198.86,2198.86,2197.03,2197.91,638000
SET100,20150609,12:19:00,2198.32,2198.75,2198.15,2198.58,1278000
SET100,20150609,12:20:00,2199.34,2199.63,2199.14,2199.63,1937000
SET100,20150609,12:21:00,2199.17,2199.34,2198.38,2199.34,3213000
SET100,20150609,12:22:00,2200.01,2200.01,2199.17,2199.17,2714000
SET100,20150609,12:23:00,2200.18,2200.78,2200.18,2200.78,11395000
SET100,20150609,12:24:00,2199.46,2199.46,2198.17,2198.17,3557000
SET100,20150609,12:25:00,2198.86,2200.39,2198.86,2200.39,1210000
SET100,20150609,12:26:00,2198.84,2199.64,2197.92,2197.92,2766000
SET100,20150609,12:27:00,2198.83,2198.89,2198.83,2198.87,584000
SET100,20150609,12:28:00,2197.99,2198.54,2197.43,2197.43,1150000
SET100,20150609,12:29:00,2198.72,2198.90,2198.15,2198.90,1134000
SET100,20150609,12:30:00,2199.09,2199.09,2196.93,2197.18,2752000
SET100,20150609,14:26:00,2197.18,2197.18,2197.18,2197.18,0
SET100,20150609,14:27:00,2197.18,2197.18,2197.18,2197.18,0
SET100,20150609,14:28:00,2197.18,2197.18,2197.18,2197.18,0
SET100,20150609,14:29:00,2194.60,2195.67,2194.50,2195.67,23593000
SET100,20150609,14:30:00,2195.08,2195.12,2194.13,2194.13,5568000
SET100,20150609,14:31:00,2193.95,2194.49,2193.95,2194.01,10513000
SET100,20150609,14:32:00,2193.45,2193.45,2192.22,2192.22,8109000
SET100,20150609,14:33:00,2191.60,2192.32,2191.60,2191.62,1381000
SET100,20150609,14:34:00,2192.40,2194.05,2192.40,2194.05,2525000
SET100,20150609,14:35:00,2194.17,2194.52,2193.77,2193.77,3105000
SET100,20150609,14:36:00,2193.94,2195.59,2193.94,2195.35,2182000
SET100,20150609,14:37:00,2195.67,2196.29,2195.67,2195.80,6038000
SET100,20150609,14:38:00,2195.02,2195.82,2194.92,2195.82,3059000
SET100,20150609,14:39:00,2194.66,2195.22,2194.66,2195.22,1248000
SET100,20150609,14:40:00,2195.41,2195.76,2195.26,2195.76,969000
SET100,20150609,14:41:00,2195.61,2195.82,2194.84,2194.84,1471000
SET100,20150609,14:42:00,2194.69,2195.03,2194.31,2194.50,1131000
SET100,20150609,14:43:00,2193.93,2193.93,2192.92,2192.92,1669000
SET100,20150609,14:44:00,2193.08,2193.08,2192.11,2192.11,1284000
SET100,20150609,14:45:00,2191.38,2193.25,2191.38,2193.25,4367000
SET100,20150609,14:46:00,2193.62,2193.62,2192.62,2192.89,8255000
SET100,20150609,14:47:00,2192.33,2193.11,2192.02,2192.29,8001000
SET100,20150609,14:48:00,2191.76,2192.53,2191.76,2192.39,5166000
SET100,20150609,14:49:00,2192.72,2192.72,2191.69,2192.72,2792000
SET100,20150609,14:50:00,2191.95,2194.92,2191.95,2194.92,4361000
SET100,20150609,14:51:00,2193.78,2194.12,2193.50,2194.01,2563000
SET100,20150609,14:52:00,2194.55,2195.02,2193.17,2193.17,2114000
SET100,20150609,14:53:00,2192.78,2193.81,2192.78,2193.81,11427000
SET100,20150609,14:54:00,2193.61,2194.37,2193.61,2193.98,4010000
SET100,20150609,14:55:00,2193.42,2193.42,2193.13,2193.13,713000
SET100,20150609,14:56:00,2194.10,2194.17,2193.46,2193.46,1200000
SET100,20150609,14:57:00,2193.54,2193.54,2192.61,2192.61,2441000
SET100,20150609,14:58:00,2193.12,2194.52,2192.38,2192.38,2419000
SET100,20150609,14:59:00,2192.94,2193.55,2192.76,2192.76,1580000
SET100,20150609,15:00:00,2193.38,2193.49,2192.46,2192.46,1184000
SET100,20150609,15:01:00,2192.87,2193.12,2191.59,2191.98,1871000
SET100,20150609,15:02:00,2191.89,2193.39,2191.89,2192.95,2692000
SET100,20150609,15:03:00,2192.75,2194.22,2192.75,2192.77,1234000
SET100,20150609,15:04:00,2192.60,2194.12,2192.60,2193.08,2094000
SET100,20150609,15:05:00,2193.00,2193.50,2191.84,2191.84,2485000
SET100,20150609,15:06:00,2192.35,2193.50,2192.08,2192.08,942000
SET100,20150609,15:07:00,2191.71,2193.61,2191.71,2192.82,2530000
SET100,20150609,15:08:00,2192.17,2194.11,2192.17,2194.08,2078000
SET100,20150609,15:09:00,2192.68,2193.68,2192.60,2192.60,1183000
SET100,20150609,15:10:00,2193.51,2194.45,2193.12,2193.12,557000
SET100,20150609,15:11:00,2193.42,2193.56,2192.27,2193.56,9202000
SET100,20150609,15:12:00,2193.66,2193.66,2193.35,2193.35,6578000
SET100,20150609,15:13:00,2193.86,2193.86,2192.40,2192.40,1957000
SET100,20150609,15:14:00,2192.63,2194.06,2192.63,2194.06,1537000
SET100,20150609,15:15:00,2194.20,2194.33,2193.50,2193.50,1132000
SET100,20150609,15:16:00,2192.99,2193.76,2192.86,2193.30,3896000
SET100,20150609,15:17:00,2193.28,2193.28,2192.76,2192.76,1314000
SET100,20150609,15:18:00,2192.61,2192.76,2192.04,2192.76,4281000
SET100,20150609,15:19:00,2192.68,2192.70,2192.07,2192.07,1830000
SET100,20150609,15:20:00,2192.67,2193.65,2192.56,2192.56,1631000
SET100,20150609,15:21:00,2193.37,2193.37,2192.59,2192.59,903000
SET100,20150609,15:22:00,2192.97,2193.53,2192.32,2193.53,782000
SET100,20150609,15:23:00,2192.17,2193.14,2192.17,2193.14,1135000
SET100,20150609,15:24:00,2193.31,2193.62,2193.31,2193.54,1123000
SET100,20150609,15:25:00,2193.73,2193.85,2193.03,2193.03,2659000
SET100,20150609,15:26:00,2192.91,2195.18,2192.91,2195.18,1782000
SET100,20150609,15:27:00,2193.76,2193.76,2192.53,2193.00,1905000
SET100,20150609,15:28:00,2193.01,2194.33,2193.01,2194.33,697000
SET100,20150609,15:29:00,2193.60,2194.22,2193.60,2193.83,1385000
SET100,20150609,15:30:00,2193.58,2194.63,2193.58,2194.08,812000
SET100,20150609,15:31:00,2193.82,2193.82,2193.14,2193.78,1830000
SET100,20150609,15:32:00,2193.21,2194.34,2193.21,2193.87,4992000
SET100,20150609,15:33:00,2193.94,2193.94,2192.65,2192.65,1543000
SET100,20150609,15:34:00,2191.85,2192.70,2191.72,2192.70,1926000
SET100,20150609,15:35:00,2193.15,2193.95,2192.53,2193.95,2320000
SET100,20150609,15:36:00,2193.15,2193.21,2192.89,2192.89,10133000
SET100,20150609,15:37:00,2192.37,2194.10,2192.37,2193.56,2457000
SET100,20150609,15:38:00,2193.31,2193.50,2193.16,2193.41,2115000
SET100,20150609,15:39:00,2192.80,2193.75,2192.51,2192.51,1008000
SET100,20150609,15:40:00,2193.34,2193.34,2192.36,2192.36,5496000
SET100,20150609,15:41:00,2193.38,2193.45,2192.61,2193.20,3183000
SET100,20150609,15:42:00,2192.77,2193.44,2192.57,2193.44,1576000
SET100,20150609,15:43:00,2193.26,2193.26,2190.98,2191.98,12586000
SET100,20150609,15:44:00,2191.65,2191.97,2191.42,2191.42,4868000
SET100,20150609,15:45:00,2191.20,2191.74,2190.79,2190.79,2834000
SET100,20150609,15:46:00,2190.77,2192.41,2190.77,2192.41,5899000
SET100,20150609,15:47:00,2190.86,2191.74,2190.86,2191.74,1184000
SET100,20150609,15:48:00,2191.89,2191.91,2191.33,2191.67,9359000
SET100,20150609,15:49:00,2191.03,2191.06,2190.27,2190.96,6090000
SET100,20150609,15:50:00,2190.40,2190.91,2189.21,2190.91,2292000
SET100,20150609,15:51:00,2190.16,2190.80,2190.16,2190.37,5641000
SET100,20150609,15:52:00,2190.21,2191.80,2190.21,2190.35,4346000
SET100,20150609,15:53:00,2190.13,2190.43,2189.95,2190.27,1936000
SET100,20150609,15:54:00,2190.03,2190.82,2189.12,2189.22,4735000
SET100,20150609,15:55:00,2188.68,2189.12,2186.95,2186.95,25261000
SET100,20150609,15:56:00,2188.02,2189.96,2188.02,2189.96,29870000
SET100,20150609,15:57:00,2189.56,2189.56,2187.49,2187.49,8145000
SET100,20150609,15:58:00,2187.57,2187.87,2187.57,2187.87,5801000
SET100,20150609,15:59:00,2187.91,2187.91,2186.56,2187.34,3655000
SET100,20150609,16:00:00,2188.02,2188.02,2187.07,2187.07,6234000
SET100,20150609,16:01:00,2186.08,2186.78,2186.01,2186.14,15739000
SET100,20150609,16:02:00,2185.61,2187.49,2185.61,2187.49,10832000
SET100,20150609,16:03:00,2188.22,2188.22,2186.42,2187.00,12162000
SET100,20150609,16:04:00,2186.55,2186.55,2185.75,2185.84,5051000
SET100,20150609,16:05:00,2186.20,2186.20,2185.03,2185.53,19009000
SET100,20150609,16:06:00,2185.86,2186.12,2185.86,2186.03,19573000
SET100,20150609,16:07:00,2185.74,2185.90,2185.58,2185.86,5793000
SET100,20150609,16:08:00,2185.91,2186.35,2185.75,2186.35,13247000
SET100,20150609,16:09:00,2186.10,2186.64,2185.41,2185.41,4968000
SET100,20150609,16:10:00,2186.06,2187.88,2185.90,2185.90,8930000
SET100,20150609,16:11:00,2185.64,2186.47,2185.46,2186.01,4023000
SET100,20150609,16:12:00,2186.55,2186.93,2185.59,2185.59,2672000
SET100,20150609,16:13:00,2186.59,2186.59,2184.67,2184.67,6472000
SET100,20150609,16:14:00,2182.84,2184.52,2182.84,2184.26,11737000
SET100,20150609,16:15:00,2184.51,2184.51,2182.91,2183.51,16561000
SET100,20150609,16:16:00,2183.77,2184.13,2183.77,2184.13,4837000
SET100,20150609,16:17:00,2184.02,2185.83,2184.02,2185.38,7938000
SET100,20150609,16:18:00,2185.39,2186.52,2185.39,2186.31,8915000
SET100,20150609,16:19:00,2185.35,2186.64,2185.35,2185.75,3925000
SET100,20150609,16:20:00,2186.17,2187.21,2186.17,2187.21,6389000
SET100,20150609,16:21:00,2185.85,2186.38,2184.80,2184.80,7626000
SET100,20150609,16:22:00,2184.46,2186.63,2184.46,2185.39,7155000
SET100,20150609,16:23:00,2184.08,2187.14,2184.08,2187.14,3802000
SET100,20150609,16:24:00,2186.26,2186.26,2185.51,2185.51,7202000
SET100,20150609,16:25:00,2184.23,2185.21,2184.23,2184.41,9457000
SET100,20150609,16:26:00,2183.40,2184.48,2183.40,2184.14,4728000
SET100,20150609,16:27:00,2183.28,2185.69,2183.28,2185.41,3522000
SET100,20150609,16:28:00,2184.70,2185.40,2184.70,2185.40,3007000
SET100,20150609,16:29:00,2186.06,2186.88,2185.71,2186.85,3155000
SET100,20150609,16:30:00,2187.53,2189.02,2186.42,2189.02,5780000
SET100,20150609,16:31:00,2186.11,2186.11,2186.11,2186.11,2710000
SET100,20150609,16:32:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:33:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:34:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:35:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:36:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:37:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:38:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:39:00,2186.11,2186.11,2186.11,2186.11,0
SET100,20150609,16:40:00,2186.11,2186.11,2183.16,2183.16,217661000
SET100,20150610,09:59:00,2190.66,2191.60,2190.66,2191.60,27957000
SET100,20150610,10:00:00,2192.72,2193.87,2192.72,2193.87,15370000
SET100,20150610,10:01:00,2194.00,2196.06,2194.00,2194.79,6128000
SET100,20150610,10:02:00,2195.19,2197.29,2195.08,2197.29,11796000
SET100,20150610,10:03:00,2196.12,2197.15,2196.12,2197.15,2476000
SET100,20150610,10:04:00,2195.36,2197.44,2195.36,2197.44,8523000
SET100,20150610,10:05:00,2197.10,2197.57,2197.10,2197.57,38294000
SET100,20150610,10:06:00,2196.99,2198.82,2196.99,2198.82,6954000
SET100,20150610,10:07:00,2198.71,2198.71,2197.06,2198.06,6514000
SET100,20150610,10:08:00,2197.60,2198.33,2197.60,2197.84,11439000
SET100,20150610,10:09:00,2196.48,2197.38,2196.48,2197.38,4811000
SET100,20150610,10:10:00,2196.06,2196.16,2195.94,2195.99,4240000
SET100,20150610,10:11:00,2195.49,2196.36,2194.81,2194.81,5902000
SET100,20150610,10:12:00,2194.76,2195.88,2194.68,2195.47,9956000
